"","day","time","junk1","junk2","Nflasks","quality","co2","date"
"298","1975-05-29"," 11:45",27543.49,1975.407,2,0,334.25,1975-05-29 11:45:00
"299","1975-06-13"," 12:50",27558.53,1975.448,2,0,332.6,1975-06-13 12:50:00
"300","1975-07-03"," 11:20",27578.47,1975.503,2,0,332.47,1975-07-03 11:20:00
"301","1975-07-15"," 13:00",27590.54,1975.536,2,0,331.56,1975-07-15 13:00:00
"302","1975-07-29"," 10:20",27604.43,1975.574,2,0,331.43,1975-07-29 10:20:00
"303","1975-08-19"," 10:25",27625.43,1975.631,2,0,329.71,1975-08-19 10:25:00
"304","1975-08-28"," 14:15",27634.59,1975.656,2,5,NA,1975-08-28 14:15:00
"305","1975-09-12"," 10:05",27649.42,1975.697,2,0,329.26,1975-09-12 10:05:00
"306","1975-10-03"," 15:08",27670.63,1975.755,2,0,328.04,1975-10-03 15:08:00
"307","1975-10-17"," 09:43",27684.4,1975.793,2,0,328.06,1975-10-17 09:43:00
"308","1975-10-31"," 14:15",27698.59,1975.832,2,0,329.38,1975-10-31 14:15:00
"309","1975-11-12"," 14:15",27710.59,1975.865,2,0,328.21,1975-11-12 14:15:00
"310","1975-11-28"," 09:15",27726.39,1975.908,2,0,330.25,1975-11-28 09:15:00
"311","1975-12-12"," 10:45",27740.45,1975.946,2,0,330.62,1975-12-12 10:45:00
"312","1976-01-12"," 10:10",27771.42,1976.031,2,4,NA,1976-01-12 10:10:00
"313","1976-01-30"," 11:40",27789.49,1976.081,2,0,331.54,1976-01-30 11:40:00
"314","1976-02-13"," 09:40",27803.4,1976.119,2,4,NA,1976-02-13 09:40:00
"315","1976-02-27"," 09:40",27817.4,1976.157,2,0,333.09,1976-02-27 09:40:00
"316","1976-03-12"," 13:35",27831.57,1976.196,2,0,334.13,1976-03-12 13:35:00
"317","1976-04-02"," 09:40",27852.4,1976.252,2,0,335.1,1976-04-02 09:40:00
"318","1976-04-14"," 10:40",27864.44,1976.285,2,0,334.1,1976-04-14 10:40:00
"319","1976-04-30"," 15:07",27880.63,1976.33,2,0,334.77,1976-04-30 15:07:00
"320","1976-05-14"," 10:15",27894.43,1976.367,2,0,334.64,1976-05-14 10:15:00
"321","1976-06-04"," 14:40",27915.61,1976.425,2,0,335.14,1976-06-04 14:40:00
"322","1976-06-11"," 15:40",27922.65,1976.444,2,4,NA,1976-06-11 15:40:00
"323","1976-07-01"," 12:20",27942.51,1976.499,2,0,333.57,1976-07-01 12:20:00
"324","1976-07-16"," 14:10",27957.59,1976.54,2,0,331.97,1976-07-16 14:10:00
"325","1976-08-06"," 10:35",27978.44,1976.597,1,4,NA,1976-08-06 10:35:00
"326","1976-08-13"," 09:35",27985.4,1976.616,2,0,330.78,1976-08-13 09:35:00
"327","1976-09-03"," 11:35",28006.48,1976.673,2,0,329.2,1976-09-03 11:35:00
"328","1976-09-17"," 14:05",28020.59,1976.712,2,4,NA,1976-09-17 14:05:00
"329","1976-10-01"," 13:10",28034.55,1976.75,2,0,329.05,1976-10-01 13:10:00
"330","1976-10-19"," 16:15",28052.68,1976.8,2,0,327.77,1976-10-19 16:15:00
"331","1976-11-04"," 10:40",28068.44,1976.843,2,4,NA,1976-11-04 10:40:00
"332","1976-11-19"," 09:45",28083.41,1976.884,2,0,330.9,1976-11-19 09:45:00
"333","1976-12-03"," 11:10",28097.47,1976.922,2,0,331.5,1976-12-03 11:10:00
"334","1976-12-17"," 11:45",28111.49,1976.96,2,0,332.3,1976-12-17 11:45:00
"335","1976-12-30"," 09:35",28124.4,1976.996,2,0,332.8,1976-12-30 09:35:00
"336","1977-01-21"," 09:40",28146.4,1977.056,2,0,333.25,1977-01-21 09:40:00
"337","1977-02-02"," 14:10",28158.59,1977.089,2,0,331.98,1977-02-02 14:10:00
"338","1977-02-17"," 11:10",28173.47,1977.13,2,0,333.9,1977-02-17 11:10:00
"339","1977-03-04"," 14:45",28188.61,1977.172,2,0,333.93,1977-03-04 14:45:00
"340","1977-03-18"," 16:20",28202.68,1977.21,2,0,334.54,1977-03-18 16:20:00
"341","1977-03-31"," 14:15",28215.59,1977.245,2,0,334.85,1977-03-31 14:15:00
"342","1977-04-14"," 09:45",28229.41,1977.283,2,0,336.13,1977-04-14 09:45:00
"343","1977-05-05"," 10:10",28250.42,1977.341,2,0,336.76,1977-05-05 10:10:00
"344","1977-05-19"," 09:40",28264.4,1977.379,2,0,336.42,1977-05-19 09:40:00
"345","1977-05-27"," 09:45",28272.41,1977.401,2,0,336.76,1977-05-27 09:45:00
"346","1977-06-14"," 09:40",28290.4,1977.45,2,0,336.22,1977-06-14 09:40:00
"347","1977-06-30"," 09:12",28306.38,1977.494,2,0,336.08,1977-06-30 09:12:00
"348","1977-07-29"," 10:35",28335.44,1977.574,2,0,334.05,1977-07-29 10:35:00
"349","1977-08-17"," 14:00",28354.58,1977.626,2,0,331.55,1977-08-17 14:00:00
"350","1977-09-01"," 12:40",28369.53,1977.667,2,0,330.43,1977-09-01 12:40:00
"351","1977-09-14"," 12:40",28382.53,1977.703,2,0,331.3,1977-09-14 12:40:00
"352","1977-09-30"," 11:05",28398.46,1977.746,2,0,331.06,1977-09-30 11:05:00
"353","1977-10-21"," 14:45",28419.61,1977.804,2,0,330.6,1977-10-21 14:45:00
"354","1977-11-04"," 14:30",28433.6,1977.843,2,0,331.67,1977-11-04 14:30:00
"355","1977-11-16"," 13:35",28445.57,1977.876,2,0,332.91,1977-11-16 13:35:00
"356","1977-12-01"," 14:45",28460.61,1977.917,2,0,333.89,1977-12-01 14:45:00
"357","1977-12-15"," 14:05",28474.59,1977.955,2,0,333.54,1977-12-15 14:05:00
"358","1977-12-29"," 10:45",28488.45,1977.993,2,0,334.8,1977-12-29 10:45:00
"359","1978-01-12"," 23:15",28502.97,1978.033,2,0,335.29,1978-01-12 23:15:00
"360","1978-02-03"," 10:35",28524.44,1978.092,2,0,335.75,1978-02-03 10:35:00
"361","1978-02-17"," 14:45",28538.61,1978.13,2,0,336.24,1978-02-17 14:45:00
"362","1978-03-03"," 10:10",28552.42,1978.168,2,4,NA,1978-03-03 10:10:00
"363","1978-03-24"," 09:45",28573.41,1978.226,2,0,337.27,1978-03-24 09:45:00
"364","1978-03-31"," 09:45",28580.41,1978.245,2,0,337.83,1978-03-31 09:45:00
"365","1978-04-14"," 11:10",28594.47,1978.283,2,4,NA,1978-04-14 11:10:00
"366","1978-04-28"," 10:15",28608.43,1978.322,2,4,NA,1978-04-28 10:15:00
"367","1978-05-12"," 09:35",28622.4,1978.36,2,4,NA,1978-05-12 09:35:00
"368","1978-06-16"," 14:35",28657.61,1978.456,2,0,337.59,1978-06-16 14:35:00
"369","1978-06-30"," 13:30",28671.56,1978.495,2,0,337.16,1978-06-30 13:30:00
"370","1978-07-14"," 12:50",28685.53,1978.533,2,4,NA,1978-07-14 12:50:00
"371","1978-07-28"," 12:10",28699.51,1978.571,2,0,335.81,1978-07-28 12:10:00
"372","1978-08-11"," 10:40",28713.44,1978.609,2,4,NA,1978-08-11 10:40:00
"373","1978-09-01"," 10:30",28734.44,1978.667,2,0,333.28,1978-09-01 10:30:00
"374","1978-09-15"," 13:35",28748.57,1978.706,2,0,332.25,1978-09-15 13:35:00
"375","1978-09-29"," 09:45",28762.41,1978.744,2,0,333.27,1978-09-29 09:45:00
"376","1978-10-13"," 13:25",28776.56,1978.782,2,5,NA,1978-10-13 13:25:00
"377","1978-11-03"," 13:40",28797.57,1978.84,2,4,NA,1978-11-03 13:40:00
"378","1978-11-17"," 11:40",28811.49,1978.878,2,0,334.36,1978-11-17 11:40:00
"379","1978-12-01"," 10:45",28825.45,1978.916,1,4,NA,1978-12-01 10:45:00
"380","1978-12-15"," 10:35",28839.44,1978.955,2,0,335.28,1978-12-15 10:35:00
"381","1978-12-29"," 09:45",28853.41,1978.993,2,0,335.23,1978-12-29 09:45:00
"382","1979-01-12"," 13:41",28867.57,1979.032,2,0,336.32,1979-01-12 13:41:00
"383","1979-02-02"," 12:31",28888.52,1979.089,2,0,337.03,1979-02-02 12:31:00
"384","1979-02-16"," 09:41",28902.4,1979.127,2,0,336.51,1979-02-16 09:41:00
"385","1979-03-02"," 10:41",28916.44,1979.166,2,0,337.21,1979-03-02 10:41:00
"386","1979-03-16"," 11:11",28930.47,1979.204,2,0,338.55,1979-03-16 11:11:00
"387","1979-03-30"," 09:14",28944.38,1979.242,2,0,339.63,1979-03-30 09:14:00
"388","1979-04-13"," 19:32",28958.81,1979.282,2,0,338.55,1979-04-13 19:32:00
"389","1979-04-27"," 12:36",28972.52,1979.319,2,0,338.64,1979-04-27 12:36:00
"390","1979-05-11"," 10:46",28986.45,1979.357,2,0,339.41,1979-05-11 10:46:00
"391","1979-06-01"," 12:46",29007.53,1979.415,2,4,NA,1979-06-01 12:46:00
"392","1979-06-15"," 11:46",29021.49,1979.453,2,0,338.88,1979-06-15 11:46:00
"393","1979-06-29"," 10:31",29035.44,1979.492,2,0,338.49,1979-06-29 10:31:00
"394","1979-07-13"," 09:41",29049.4,1979.53,2,0,338.35,1979-07-13 09:41:00
"395","1979-08-03"," 09:38",29070.4,1979.587,2,0,337.13,1979-08-03 09:38:00
"396","1979-08-17"," 10:36",29084.44,1979.626,2,0,336.01,1979-08-17 10:36:00
"397","1979-08-31"," 12:16",29098.51,1979.664,2,4,NA,1979-08-31 12:16:00
"398","1979-09-14"," 12:05",29112.5,1979.703,2,0,333.25,1979-09-14 12:05:00
"399","1979-09-28"," 12:11",29126.51,1979.741,2,0,333.83,1979-09-28 12:11:00
"400","1979-10-12"," 12:46",29140.53,1979.78,2,0,333.8,1979-10-12 12:46:00
"401","1979-11-02"," 12:06",29161.5,1979.837,2,4,NA,1979-11-02 12:06:00
"402","1979-11-16"," 09:36",29175.4,1979.875,2,0,335.99,1979-11-16 09:36:00
"403","1979-11-30"," 09:43",29189.4,1979.913,2,0,336.01,1979-11-30 09:43:00
"404","1979-12-14"," 09:38",29203.4,1979.952,2,0,337.17,1979-12-14 09:38:00
"405","1980-01-04"," 10:43",29224.45,1980.009,2,4,NA,1980-01-04 10:43:00
"406","1980-01-18"," 10:46",29238.45,1980.048,2,4,NA,1980-01-18 10:46:00
"407","1980-02-01"," 09:42",29252.4,1980.086,2,4,NA,1980-02-01 09:42:00
"408","1980-02-15"," 11:41",29266.49,1980.124,2,0,339.35,1980-02-15 11:41:00
"409","1980-02-29"," 12:06",29280.5,1980.163,2,0,339.63,1980-02-29 12:06:00
"410","1980-03-14"," 10:46",29294.45,1980.201,2,0,340.22,1980-03-14 10:46:00
"411","1980-03-28"," 12:41",29308.53,1980.239,2,0,340.89,1980-03-28 12:41:00
"412","1980-04-18"," 13:06",29329.55,1980.297,2,0,340.45,1980-04-18 13:06:00
"413","1980-05-02"," 10:41",29343.44,1980.335,2,0,341.89,1980-05-02 10:41:00
"414","1980-05-16"," 10:37",29357.44,1980.373,2,0,341.62,1980-05-16 10:37:00
"415","1980-05-30"," 09:41",29371.4,1980.411,2,0,341.31,1980-05-30 09:41:00
"416","1980-06-13"," 13:11",29385.55,1980.45,2,0,341.24,1980-06-13 13:11:00
"417","1980-06-27"," 10:38",29399.44,1980.488,2,0,340.3,1980-06-27 10:38:00
"418","1980-07-18"," 13:36",29420.57,1980.545,2,0,338.34,1980-07-18 13:36:00
"419","1980-08-01"," 09:43",29434.4,1980.583,2,0,338.19,1980-08-01 09:43:00
"420","1980-08-11"," 10:51",29444.45,1980.611,2,0,338.16,1980-08-11 10:51:00
"421","1980-09-05"," 11:11",29469.47,1980.679,2,4,NA,1980-09-05 11:11:00
"422","1980-09-12"," 12:43",29476.53,1980.698,2,4,NA,1980-09-12 12:43:00
"423","1980-09-19"," 09:45",29483.41,1980.717,2,0,335.59,1980-09-19 09:45:00
"424","1980-10-03"," 10:06",29497.42,1980.755,2,0,335.8,1980-10-03 10:06:00
"425","1980-10-17"," 09:36",29511.4,1980.793,2,0,336.31,1980-10-17 09:36:00
"426","1980-10-31"," 09:41",29525.4,1980.832,2,0,337.14,1980-10-31 09:41:00
"427","1980-11-14"," 09:38",29539.4,1980.87,2,0,337.33,1980-11-14 09:38:00
"428","1980-11-28"," 09:41",29553.4,1980.908,2,0,337.9,1980-11-28 09:41:00
"429","1980-12-19"," 10:53",29574.45,1980.966,2,4,NA,1980-12-19 10:53:00
"430","1981-01-09"," 12:26",29595.52,1981.023,2,0,339.49,1981-01-09 12:26:00
"431","1981-01-23"," 11:44",29609.49,1981.062,2,0,339.96,1981-01-23 11:44:00
"432","1981-02-06"," 09:38",29623.4,1981.1,2,0,341.47,1981-02-06 09:38:00
"433","1981-02-20"," 11:46",29637.49,1981.138,2,0,339.53,1981-02-20 11:46:00
"434","1981-03-06"," 12:06",29651.5,1981.177,2,0,340.77,1981-03-06 12:06:00
"435","1981-03-20"," 10:41",29665.44,1981.215,2,0,341.65,1981-03-20 10:41:00
"436","1981-04-03"," 23:36",29679.98,1981.255,2,0,342.37,1981-04-03 23:36:00
"437","1981-04-17"," 10:06",29693.42,1981.292,2,0,343.61,1981-04-17 10:06:00
"438","1981-05-01"," 13:07",29707.55,1981.33,2,0,343.27,1981-05-01 13:07:00
"439","1981-05-15"," 10:18",29721.43,1981.368,2,0,343.19,1981-05-15 10:18:00
"440","1981-05-29"," 10:04",29735.42,1981.407,2,0,342.71,1981-05-29 10:04:00
"441","1981-06-12"," 10:36",29749.44,1981.445,2,0,342.69,1981-06-12 10:36:00
"442","1981-06-26"," 10:06",29763.42,1981.483,2,0,341.55,1981-06-26 10:06:00
"443","1981-07-17"," 09:34",29784.4,1981.541,2,5,NA,1981-07-17 09:34:00
"444","1981-08-14"," 09:44",29812.41,1981.618,2,0,338.83,1981-08-14 09:44:00
"445","1981-08-21"," 09:48",29819.41,1981.637,2,5,NA,1981-08-21 09:48:00
"446","1981-08-28"," 11:06",29826.46,1981.656,2,0,337.66,1981-08-28 11:06:00
"447","1981-09-04"," 10:44",29833.45,1981.675,2,0,337.04,1981-09-04 10:44:00
"448","1981-09-11"," 10:45",29840.45,1981.694,2,0,337.17,1981-09-11 10:45:00
"449","1981-09-18"," 10:40",29847.44,1981.714,2,0,337.11,1981-09-18 10:40:00
"450","1981-09-25"," 10:12",29854.42,1981.733,2,0,336.67,1981-09-25 10:12:00
"451","1981-10-02"," 10:40",29861.44,1981.752,2,0,336.59,1981-10-02 10:40:00
"452","1981-10-09"," 10:45",29868.45,1981.771,2,0,336.62,1981-10-09 10:45:00
"453","1981-10-16"," 10:45",29875.45,1981.79,2,0,337.27,1981-10-16 10:45:00
"454","1981-10-23"," 10:43",29882.45,1981.809,2,4,NA,1981-10-23 10:43:00
"455","1981-10-30"," 10:46",29889.45,1981.829,2,0,337.5,1981-10-30 10:46:00
"456","1981-11-06"," 10:45",29896.45,1981.848,2,0,337.83,1981-11-06 10:45:00
"457","1981-11-13"," 09:46",29903.41,1981.867,2,4,NA,1981-11-13 09:46:00
"458","1981-11-20"," 19:20",29910.81,1981.887,1,4,NA,1981-11-20 19:20:00
"459","1981-11-27"," 09:39",29917.4,1981.905,1,4,NA,1981-11-27 09:39:00
"460","1981-12-04"," 10:15",29924.43,1981.924,2,4,NA,1981-12-04 10:15:00
"461","1981-12-11"," 09:45",29931.41,1981.944,2,4,NA,1981-12-11 09:45:00
"462","1981-12-18"," 10:45",29938.45,1981.963,2,0,339.96,1981-12-18 10:45:00
"463","1981-12-28"," 11:40",29948.49,1981.99,2,0,340.65,1981-12-28 11:40:00
"464","1982-01-04"," 11:56",29955.5,1982.01,2,0,340.49,1982-01-04 11:56:00
"465","1982-01-08"," 11:09",29959.46,1982.02,2,0,340,1982-01-08 11:09:00
"466","1982-01-29"," 09:46",29980.41,1982.078,2,0,341.39,1982-01-29 09:46:00
"467","1982-02-05"," 11:50",29987.49,1982.097,2,0,341.66,1982-02-05 11:50:00
"468","1982-02-12"," 11:19",29994.47,1982.116,2,0,341.43,1982-02-12 11:19:00
"469","1982-02-19"," 10:47",30001.45,1982.135,2,0,341.19,1982-02-19 10:47:00
"470","1982-02-26"," 10:50",30008.45,1982.155,2,0,342.3,1982-02-26 10:50:00
"471","1982-03-02"," 12:37",30012.53,1982.166,2,0,343.46,1982-03-02 12:37:00
"472","1982-03-12"," 11:30",30022.48,1982.193,2,0,342.47,1982-03-12 11:30:00
"473","1982-03-19"," 10:50",30029.45,1982.212,2,0,343.39,1982-03-19 10:50:00
"474","1982-03-26"," 10:07",30036.42,1982.231,2,0,343.6,1982-03-26 10:07:00
"475","1982-04-02"," 10:07",30043.42,1982.25,2,0,343.51,1982-04-02 10:07:00
"476","1982-04-09"," 10:45",30050.45,1982.27,2,0,343.59,1982-04-09 10:45:00
"477","1982-04-16"," 10:48",30057.45,1982.289,2,0,343.99,1982-04-16 10:48:00
"478","1982-04-23"," 10:48",30064.45,1982.308,2,0,344.79,1982-04-23 10:48:00
"479","1982-04-30"," 10:48",30071.45,1982.327,2,0,344.37,1982-04-30 10:48:00
"480","1982-05-07"," 11:18",30078.47,1982.346,2,0,343.3,1982-05-07 11:18:00
"481","1982-05-14"," 12:46",30085.53,1982.366,2,0,342.79,1982-05-14 12:46:00
"482","1982-05-21"," 11:50",30092.49,1982.385,2,0,344.07,1982-05-21 11:50:00
"483","1982-05-28"," 13:15",30099.55,1982.404,2,0,344.07,1982-05-28 13:15:00
"484","1982-06-04"," 11:40",30106.49,1982.423,2,0,343.61,1982-06-04 11:40:00
"485","1982-06-11"," 11:20",30113.47,1982.442,2,0,343.67,1982-06-11 11:20:00
"486","1982-06-18"," 11:46",30120.49,1982.462,2,0,341.71,1982-06-18 11:46:00
"487","1982-06-25"," 14:20",30127.6,1982.481,2,0,341.3,1982-06-25 14:20:00
"488","1982-07-02"," 12:05",30134.5,1982.5,2,0,342.95,1982-07-02 12:05:00
"489","1982-07-09"," 11:18",30141.47,1982.519,1,4,NA,1982-07-09 11:18:00
"490","1982-07-23"," 11:19",30155.47,1982.557,2,0,341.41,1982-07-23 11:19:00
"491","1982-07-30"," 10:47",30162.45,1982.577,2,0,341.58,1982-07-30 10:47:00
"492","1982-08-06"," 12:45",30169.53,1982.596,2,0,340.48,1982-08-06 12:45:00
"493","1982-08-13"," 14:55",30176.62,1982.615,2,0,340.07,1982-08-13 14:55:00
"494","1982-08-21"," 15:15",30184.64,1982.637,2,0,337.83,1982-08-21 15:15:00
"495","1982-08-27"," 11:45",30190.49,1982.653,2,0,337.24,1982-08-27 11:45:00
"496","1982-09-03"," 11:45",30197.49,1982.673,2,0,338.77,1982-09-03 11:45:00
"497","1982-09-10"," 09:40",30204.4,1982.692,2,0,337.68,1982-09-10 09:40:00
"498","1982-09-24"," 10:07",30218.42,1982.73,2,0,336.92,1982-09-24 10:07:00
"499","1982-10-07"," 13:41",30231.57,1982.766,2,5,NA,1982-10-07 13:41:00
"500","1982-10-15"," 09:40",30239.4,1982.787,2,0,337.85,1982-10-15 09:40:00
"501","1982-10-22"," 09:46",30246.41,1982.807,2,0,337.96,1982-10-22 09:46:00
"502","1982-10-29"," 11:45",30253.49,1982.826,2,0,338.67,1982-10-29 11:45:00
"503","1982-11-05"," 11:05",30260.46,1982.845,2,0,338.24,1982-11-05 11:05:00
"504","1982-11-12"," 13:25",30267.56,1982.865,2,0,338.75,1982-11-12 13:25:00
"505","1982-11-18"," 13:36",30273.57,1982.881,2,5,NA,1982-11-18 13:36:00
"506","1982-11-26"," 11:37",30281.48,1982.903,2,0,340.1,1982-11-26 11:37:00
"507","1982-12-02"," 13:50",30287.58,1982.919,2,0,338.68,1982-12-02 13:50:00
"508","1982-12-10"," 10:46",30295.45,1982.941,2,0,340.84,1982-12-10 10:46:00
"509","1982-12-17"," 10:20",30302.43,1982.96,2,0,340.38,1982-12-17 10:20:00
"510","1982-12-23"," 12:21",30308.51,1982.977,2,0,341.5,1982-12-23 12:21:00
"511","1982-12-30"," 13:25",30315.56,1982.996,2,0,340.32,1982-12-30 13:25:00
"512","1983-01-07"," 10:06",30323.42,1983.018,2,0,341.43,1983-01-07 10:06:00
"513","1983-01-14"," 11:15",30330.47,1983.037,2,0,342.72,1983-01-14 11:15:00
"514","1983-01-21"," 10:13",30337.43,1983.056,2,0,341.3,1983-01-21 10:13:00
"515","1983-01-28"," 11:15",30344.47,1983.075,2,0,342.03,1983-01-28 11:15:00
"516","1983-02-04"," 10:07",30351.42,1983.094,2,0,342.24,1983-02-04 10:07:00
"517","1983-02-11"," 10:10",30358.42,1983.113,2,0,342.17,1983-02-11 10:10:00
"518","1983-02-18"," 10:06",30365.42,1983.133,2,0,342.83,1983-02-18 10:06:00
"519","1983-02-25"," 10:47",30372.45,1983.152,2,0,342.33,1983-02-25 10:47:00
"520","1983-03-04"," 09:49",30379.41,1983.171,2,0,342.16,1983-03-04 09:49:00
"521","1983-03-11"," 10:07",30386.42,1983.19,2,0,342.12,1983-03-11 10:07:00
"522","1983-03-17"," 15:35",30392.65,1983.207,2,0,343.39,1983-03-17 15:35:00
"523","1983-03-24"," 13:23",30399.56,1983.226,2,0,342.85,1983-03-24 13:23:00
"524","1983-03-31"," 11:48",30406.49,1983.245,2,0,343.49,1983-03-31 11:48:00
"525","1983-04-08"," 09:50",30414.41,1983.267,2,0,344.62,1983-04-08 09:50:00
"526","1983-04-15"," 10:07",30421.42,1983.286,2,0,345.79,1983-04-15 10:07:00
"527","1983-04-22"," 10:49",30428.45,1983.305,2,0,345.47,1983-04-22 10:49:00
"528","1983-04-29"," 10:46",30435.45,1983.325,2,0,346.14,1983-04-29 10:46:00
"529","1983-05-06"," 10:13",30442.43,1983.344,2,0,346.12,1983-05-06 10:13:00
"530","1983-05-13"," 09:50",30449.41,1983.363,2,0,345.55,1983-05-13 09:50:00
"531","1983-05-20"," 10:06",30456.42,1983.382,2,0,346,1983-05-20 10:06:00
"532","1983-05-27"," 09:48",30463.41,1983.401,2,0,345.97,1983-05-27 09:48:00
"533","1983-06-03"," 09:47",30470.41,1983.42,2,0,345.46,1983-06-03 09:47:00
"534","1983-06-10"," 09:50",30477.41,1983.439,2,0,345.67,1983-06-10 09:50:00
"535","1983-06-17"," 13:39",30484.57,1983.459,1,4,NA,1983-06-17 13:39:00
"536","1983-06-24"," 10:44",30491.45,1983.478,2,0,345,1983-06-24 10:44:00
"537","1983-07-01"," 10:43",30498.45,1983.497,2,0,344.08,1983-07-01 10:43:00
"538","1983-07-08"," 09:44",30505.41,1983.516,2,0,344.96,1983-07-08 09:44:00
"539","1983-07-15"," 10:45",30512.45,1983.535,2,0,343.49,1983-07-15 10:45:00
"540","1983-07-21"," 22:48",30518.95,1983.553,2,0,342.48,1983-07-21 22:48:00
"541","1983-07-28"," 13:03",30525.54,1983.571,2,0,340.72,1983-07-28 13:03:00
"542","1983-08-05"," 09:47",30533.41,1983.593,2,0,342.74,1983-08-05 09:47:00
"543","1983-08-12"," 10:44",30540.45,1983.612,2,0,340.71,1983-08-12 10:44:00
"544","1983-08-19"," 10:11",30547.42,1983.631,2,0,341.63,1983-08-19 10:11:00
"545","1983-08-26"," 10:48",30554.45,1983.651,2,0,340.85,1983-08-26 10:48:00
"546","1983-09-02"," 10:48",30561.45,1983.67,2,0,339.75,1983-09-02 10:48:00
"547","1983-09-09"," 09:49",30568.41,1983.689,2,0,339.59,1983-09-09 09:49:00
"548","1983-09-16"," 09:46",30575.41,1983.708,2,0,340.28,1983-09-16 09:46:00
"549","1983-09-23"," 09:47",30582.41,1983.727,2,0,339.77,1983-09-23 09:47:00
"550","1983-09-30"," 09:47",30589.41,1983.746,2,0,340.14,1983-09-30 09:47:00
"551","1983-10-07"," 09:48",30596.41,1983.766,2,0,339.69,1983-10-07 09:48:00
"552","1983-10-21"," 10:49",30610.45,1983.804,2,0,340.43,1983-10-21 10:49:00
"553","1983-10-28"," 12:32",30617.52,1983.823,2,0,340.6,1983-10-28 12:32:00
"554","1983-11-04"," 11:48",30624.49,1983.842,2,0,339.96,1983-11-04 11:48:00
"555","1983-11-10"," 11:22",30630.47,1983.859,2,0,341.13,1983-11-10 11:22:00
"556","1983-11-17"," 11:45",30637.49,1983.878,2,0,340.75,1983-11-17 11:45:00
"557","1983-11-25"," 10:15",30645.43,1983.9,2,0,341.5,1983-11-25 10:15:00
"558","1983-12-02"," 10:46",30652.45,1983.919,2,4,NA,1983-12-02 10:46:00
"559","1983-12-09"," 09:58",30659.41,1983.938,2,4,NA,1983-12-09 09:58:00
"560","1983-12-16"," 12:48",30666.53,1983.958,2,0,343.07,1983-12-16 12:48:00
"561","1983-12-23"," 11:39",30673.49,1983.977,2,0,343.29,1983-12-23 11:39:00
"562","1983-12-30"," 09:45",30680.41,1983.996,2,0,343.94,1983-12-30 09:45:00
"563","1984-01-06"," 09:49",30687.41,1984.015,2,0,344.65,1984-01-06 09:49:00
"564","1984-01-13"," 10:47",30694.45,1984.034,2,0,343.46,1984-01-13 10:47:00
"565","1984-01-20"," 09:51",30701.41,1984.053,2,0,343.61,1984-01-20 09:51:00
"566","1984-01-27"," 11:47",30708.49,1984.072,2,0,344.35,1984-01-27 11:47:00
"567","1984-02-03"," 09:51",30715.41,1984.091,2,0,344.96,1984-02-03 09:51:00
"568","1984-02-10"," 09:45",30722.41,1984.11,2,0,344.68,1984-02-10 09:45:00
"569","1984-02-17"," 09:45",30729.41,1984.13,2,0,344.32,1984-02-17 09:45:00
"570","1984-02-24"," 10:45",30736.45,1984.149,2,0,344.61,1984-02-24 10:45:00
"571","1984-03-02"," 10:52",30743.45,1984.168,2,0,344.99,1984-03-02 10:52:00
"572","1984-03-09"," 09:45",30750.41,1984.187,2,0,345.07,1984-03-09 09:45:00
"573","1984-03-16"," 10:15",30757.43,1984.206,2,0,345.98,1984-03-16 10:15:00
"574","1984-03-23"," 10:49",30764.45,1984.225,2,0,345.66,1984-03-23 10:49:00
"575","1984-04-03"," 11:45",30775.49,1984.255,2,0,347.62,1984-04-03 11:45:00
"576","1984-04-06"," 10:26",30778.43,1984.263,2,0,347.12,1984-04-06 10:26:00
"577","1984-04-13"," 09:50",30785.41,1984.283,2,0,346.98,1984-04-13 09:50:00
"578","1984-04-18"," 09:51",30790.41,1984.296,2,0,347.05,1984-04-18 09:51:00
"579","1984-04-27"," 11:45",30799.49,1984.321,2,0,347.43,1984-04-27 11:45:00
"580","1984-05-02"," 10:41",30804.44,1984.335,2,0,347.67,1984-05-02 10:41:00
"581","1984-05-09"," 10:16",30811.43,1984.354,2,0,346.48,1984-05-09 10:16:00
"582","1984-05-16"," 09:49",30818.41,1984.373,2,0,347.93,1984-05-16 09:49:00
"583","1984-05-23"," 10:06",30825.42,1984.392,2,0,347.07,1984-05-23 10:06:00
"584","1984-05-30"," 09:46",30832.41,1984.411,2,0,347.38,1984-05-30 09:46:00
"585","1984-06-06"," 10:14",30839.43,1984.43,2,0,347.08,1984-06-06 10:14:00
"586","1984-06-13"," 09:48",30846.41,1984.449,2,0,347.07,1984-06-13 09:48:00
"587","1984-06-19"," 10:48",30852.45,1984.466,2,0,346.73,1984-06-19 10:48:00
"588","1984-06-27"," 09:46",30860.41,1984.487,2,0,346.44,1984-06-27 09:46:00
"589","1984-07-03"," 05:58",30866.25,1984.503,2,0,345.23,1984-07-03 05:58:00
"590","1984-07-11"," 10:41",30874.44,1984.526,2,0,346.13,1984-07-11 10:41:00
"591","1984-07-18"," 11:47",30881.49,1984.545,2,0,345.14,1984-07-18 11:47:00
"592","1984-07-26"," 10:29",30889.44,1984.567,2,0,344.14,1984-07-26 10:29:00
"593","1984-08-03"," 11:01",30897.46,1984.589,2,0,342.56,1984-08-03 11:01:00
"594","1984-08-10"," 09:44",30904.41,1984.608,2,4,NA,1984-08-10 09:44:00
"595","1984-08-17"," 09:48",30911.41,1984.627,1,4,NA,1984-08-17 09:48:00
